idindikator;IDTer;nTer;IDTuristi;nTuristi;IDVrPod;nVrPod;mes;god;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2201IND01;RS211;Златиборска област;0;Укупно;2;индекси (2010 = 100);00;2019;165.3;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS211;Златиборска област;1;Домаћи;1;број;00;2019;290501;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS211;Златиборска област;1;Домаћи;2;индекси (2010 = 100);00;2019;142.7;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS211;Златиборска област;2;Страни;1;број;00;2019;103642;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS211;Златиборска област;2;Страни;2;индекси (2010 = 100);00;2019;298.3;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS212;Колубарска област;0;Укупно;1;број;00;2019;70466;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS212;Колубарска област;0;Укупно;2;индекси (2010 = 100);00;2019;120;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS212;Колубарска област;1;Домаћи;1;број;00;2019;64134;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS212;Колубарска област;1;Домаћи;2;индекси (2010 = 100);00;2019;120.8;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS212;Колубарска област;2;Страни;1;број;00;2019;6332;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS212;Колубарска област;2;Страни;2;индекси (2010 = 100);00;2019;112.6;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS213;Мачванска област;0;Укупно;1;број;00;2019;67227;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS213;Мачванска област;0;Укупно;2;индекси (2010 = 100);00;2019;189.1;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS213;Мачванска област;1;Домаћи;1;број;00;2019;50220;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS213;Мачванска област;1;Домаћи;2;индекси (2010 = 100);00;2019;162;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS213;Мачванска област;2;Страни;1;број;00;2019;17007;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS213;Мачванска област;2;Страни;2;индекси (2010 = 100);00;2019;374;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS214;Моравичка област;0;Укупно;1;број;00;2019;92623;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS214;Моравичка област;0;Укупно;2;индекси (2010 = 100);00;2019;149.1;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS214;Моравичка област;1;Домаћи;1;број;00;2019;62984;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS214;Моравичка област;1;Домаћи;2;индекси (2010 = 100);00;2019;124.8;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS214;Моравичка област;2;Страни;1;број;00;2019;29639;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS214;Моравичка област;2;Страни;2;индекси (2010 = 100);00;2019;254.2;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS215;Поморавска област;0;Укупно;1;број;00;2019;27362;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS215;Поморавска област;0;Укупно;2;индекси (2010 = 100);00;2019;172.1;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS215;Поморавска област;1;Домаћи;1;број;00;2019;14078;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS215;Поморавска област;1;Домаћи;2;индекси (2010 = 100);00;2019;118.2;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS215;Поморавска област;2;Страни;1;број;00;2019;13284;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS215;Поморавска област;2;Страни;2;индекси (2010 = 100);00;2019;333.5;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS216;Расинска област;0;Укупно;1;број;00;2019;58262;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS216;Расинска област;0;Укупно;2;индекси (2010 = 100);00;2019;118.9;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS216;Расинска област;1;Домаћи;1;број;00;2019;44582;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS216;Расинска област;1;Домаћи;2;индекси (2010 = 100);00;2019;108;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS216;Расинска област;2;Страни;1;број;00;2019;13680;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS216;Расинска област;2;Страни;2;индекси (2010 = 100);00;2019;177.5;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS217;Рашка област;0;Укупно;1;број;00;2019;453460;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS217;Рашка област;0;Укупно;2;индекси (2010 = 100);00;2019;180.1;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS217;Рашка област;1;Домаћи;1;број;00;2019;359315;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
2201IND01;RS217;Рашка област;1;Домаћи;2;индекси (2010 = 100);00;2019;159.2;;;РЗС;Доласци туриста - годишњи подаци;A;Коначан податак
